	student_id	a0	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99
515	78708	55495	55497	55489	55502	4015	55487	55500	55484	55490	55488	55499	55486	55485	55501	55483	55496	55491	55467	86	252	56277	56387	56360	56490	56280	56253	56394	56273	56395	56278	56265	56218	56251	56284	56404	56277	56387	56360	56490	56280	56253	56394	56273	56395	56278	55659	55650	55623	55636	55638	55642	56265	56218	56251	56284	56404	46562	48415	48420	48462	48465	86	4015	252	48176	1080	4015	252	810	47015	47011	47016	4015	2218	1085	86	252	46562	46971	47015	47011	47016	50033	50168	54422	54292	54430	54472	54458	54453	13432	14449	14443	14468	22756	13249	14602	13409	25902	27425
516	78714	55495	55503	55502	55490	55496	55499	55491	55492	56392	56215	56399	56255	56374	56253	56368	56486	56245	56395	56388	56273	56248	56379	56384	56220	56281	56383	56372	56282	56392	56215	56399	56255	56374	56253	56368	56486	56245	55625	55646	55637	56395	56388	56273	56248	56379	56384	56220	56281	56383	56372	56282	46561	46562	48412	48417	48416	48170	1080	47015	47015	46561	46971	46562	50019	54303	54295	54428	54424	54289	54288	54426	54291	54494	54451	54447	54488	54449	54446	14468	14449	13432	12978	25902	12981	25502	27425	22062	12949	13513	13305	34413	34567	34561	34775	34770	47718	47850	47840	47710	47711
517	78973	47336	47407	47377	47434	38052	39494	33774	38622	38598	39240	39233	47182	39151	39332	55632	55627	55660	55636	55633	38622	38598	39240	39233	39132	39128	39380	39309	55638	55628	55650	55644	55635	55641	55654	55647	34102	34071	34060	39788	39676	39734	34023	34074	34093	32143	48477	47570	47563	47550	48255	48239	48285	34602	34633	34614	40720	57838	57816	57830	57807	57814	57836	57825	37186	46614	50801	50790	34422	51031	34561	34682	51287	51068	34849	34767	48131	37241	37219	34359	34376	47949	47848	47727	48117	47973	39848	32983	32991	39861	46693	48875	48930	49482	49219	49123	55599	55597	55572	48943	49037
518	79427	47392	47424	47406	47427	47488	47428	47479	47408	47415	47278	47299	47351	47338	47276	47377	47444	47474	47423	47465	47384	47391	47420	47174	39247	39233	39059	39251	39248	38623	38616	39056	39065	39067	39228	38611	39068	39229	38615	39070	39060	39238	39246	38620	39155	39171	39191	39387	39295	39157	39158	39382	39130	39270	39137	39341	39287	39254	39351	39114	39398	39285	39350	39320	39259	39133	39348	39349	39247	39233	39059	39251	39248	38623	38616	39056	39065	39067	39228	38611	39068	39229	38615	39070	39060	39238	39246	38620	48419	48513	48461	48476	48416	47629	47595	47604	47594	47622	47599	47618	46951
519	79428	47479	47474	47405	47389	47462	47283	47292	47295	47288	47353	47214	39069	38607	38626	39055	38632	39222	39236	39230	39237	38600	39155	39371	39324	39334	39370	39069	38607	38626	39055	38632	39222	39236	39230	39237	38600	47005	47004	48450	48447	48429	48459	48512	48471	48464	48506	47593	47629	47609	47591	47628	47615	47601	47613	46953	46949	47026	46961	47019	46544	46953	46966	46949	47026	46961	46968	47005	47019	46943	46544	47004	46523	50807	50792	50787	50995	50985	50981	51050	50992	51036	51037	51008	50983	50971	51031	50989	47840	47854	47937	47724	47728	47941	47747	48140	48146	48149	34375	37238	37241
520	79483	47475	47409	47430	47438	47377	47404	47481	47415	47391	47381	47488	47393	47338	47327	47296	47364	47312	47490	47421	47432	47419	47444	47198	39059	39056	38606	39245	39055	39063	39241	38628	39141	39198	39311	39339	39271	39059	39056	38606	39245	39055	39063	39241	38628	47006	46568	46567	48466	48502	48493	48472	48429	47617	47599	47609	47594	47603	47634	47618	47027	46997	46952	47009	46539	46960	47021	46958	47015	46950	47019	47027	46939	47006	46997	46521	46952	46568	47009	46942	46539	46960	46967	46969	46567	47021	46958	46524	47015	46950	47019	50842	50826	50800	50824	50987	51047	51036	50955	50953	51034
521	79485	47353	47357	47363	47319	47307	47378	47487	47475	47471	47490	47386	47184	47226	47213	47199	38619	38596	39052	39242	39069	39251	39055	39058	39240	38610	38608	39053	39313	39165	39197	39314	39288	39395	38619	38596	39052	39242	39069	39251	39055	39058	39240	38610	38608	39053	47001	47003	46563	46570	48417	48449	48461	48435	48474	48452	47621	47599	47610	47609	47588	47611	47601	46548	46544	46950	46527	46548	46544	47001	46943	47003	46563	46570	46950	46609	51011	50993	51017	50949	50989	50992	51005	51026	51053	51034	50912	50944	51042	47951	47715	47711	48038	48144	48164	37241	37235	37214	34364	37230	34368
522	79491	47398	47424	47393	47460	47404	47418	47425	47387	47382	47360	47351	47332	47354	47358	47193	39226	39231	38612	39246	39247	39342	39263	39365	39309	39373	39226	39231	38612	39246	39247	46567	46990	46562	48460	48495	48519	48414	48419	47589	47634	47603	47588	47590	46948	46950	46962	46957	47017	46954	46948	46966	46567	46990	46562	46950	46970	46962	46957	47017	46954	46602	50989	51003	51050	50983	50939	51043	50956	50981	51038	51009	47928	47927	47942	47760	47756	48006	48154	48022	48166	37231	34368	37220	37218	34360	34355	37219	34374	37221	32909	32922	32911	32914	32915	32919	32920	32917	32934	32923	32913
523	79493	47419	47474	47432	47382	47440	47279	47350	47329	47342	47276	47212	38602	39053	39249	39243	38611	38615	39247	39166	39401	39292	39316	39256	38602	39053	39249	39243	38611	38615	39247	46993	46562	46995	46991	48425	48501	48451	48431	48417	47592	47602	47611	47635	47623	47012	47017	47026	46958	47019	47013	47027	46542	47012	47017	47026	46993	46562	46958	47019	46974	47013	46970	46995	46936	46529	47027	46991	46542	50795	50983	50977	50949	51012	51035	47710	47718	47949	48165	48150	47970	34360	37223	37241	34371	37228	32913	32922	32926	32930	32909	32917	32933	32908	55574	55588	55596	55610	55616	55584	55578
524	79597	47423	47468	47429	47403	47467	47356	47358	47303	47359	47343	47354	47190	38597	39248	38622	39225	39241	38619	38620	39280	39267	39140	39265	39160	39328	39365	39307	39192	39111	39142	39121	38597	39248	38622	39225	39241	38619	38620	39120	39198	39331	39172	39189	39253	46999	46995	46986	48434	48511	48471	48510	48417	48519	48504	48477	48472	48475	48518	48458	47609	47589	47634	47630	47622	47624	47608	47610	47627	47594	47016	46949	46548	47024	47027	46947	47021	47016	46949	46548	46999	47024	47027	46942	46947	46995	46941	46521	46986	47021	50827	51028	51038	50996	50952	50945	48136	47998	48146	47926	47930
525	79602	47410	47435	47416	47415	47408	47467	47418	47461	47389	47426	47430	47281	47305	47317	47311	47365	47193	47197	47227	39237	39062	39060	39230	39053	38621	39246	38613	39238	39248	38609	39052	38595	38597	38611	39231	39069	39390	39344	39302	39301	39339	39260	39237	39062	39060	39230	39053	38621	39246	38613	39238	39248	38609	39052	38595	38597	38611	39231	39069	47004	48436	48432	48453	48512	48428	47616	47627	47610	47623	47631	47619	47587	47605	47592	47601	46948	47018	47027	47020	46948	47004	47018	47027	47020	50821	51025	50992	51042	50995	50943	51038	47758	47846	47914	48131	48026	48046	48023	48136	34372
526	79692	46571	46575	46519	46659	46514	46652	46657	46554	39140	39327	39169	34303	47542	47568	47546	47547	47540	47557	47544	47631	47597	47605	47590	34333	34332	34334	34346	47088	47102	47117	47107	47087	47036	47028	47042	47126	48765	48866	48764	48762	48902	48782	49298	49377	49369	49300	49268	49271	49301	49354	49320	52144	34333	34303	34332	34334	34346	49579	49704	49524	49567	49555	33282	33232	33269	33238	50827	50791	50834	50831	50793	51019	51054	51029	51007	50937	46612	46609	50838	50826	50812	50947	51033	51008	51046	51056	50908	50983	51022	50798	50788	50787	50814	50793	50953	50995	51039	51009	51002	50790
527	79695	46515	46511	46634	46576	46648	46640	46637	34292	34289	34310	34307	47553	47562	47552	47545	47560	47565	47549	47594	34335	49364	49351	49396	49402	49360	49394	49281	49323	49382	49294	49283	34292	34289	34310	34335	34307	49586	49530	49704	49567	49519	33242	33269	33280	33229	33282	50826	46609	50803	50811	50797	50827	50939	51007	51050	50989	50915	51034	51049	50947	50836	50799	50817	50818	50845	50812	50808	50756	46619	50799	50793	50752	51052	51016	50983	51034	51032	50968	51036	50914	51035	50956	51038	50944	50990	50814	50806	50828	46603	50752	50829	50994	50913	51013	51029	51004	46606	46614	46616	50793
528	79832	47378	47484	47435	47473	47398	47276	47288	47345	47317	47292	47190	39222	39064	39221	38608	39251	39336	39189	39391	39381	39164	39222	39064	39221	38608	39251	46565	47006	46994	47005	48434	48480	48456	48509	48500	47612	47602	47618	47603	47601	46997	46545	46956	46953	46546	47019	47017	46549	46550	47018	47025	46565	46975	46969	46997	46939	46545	47006	46956	46966	46953	46546	47019	46994	46522	46972	47005	47017	46549	46550	47018	47025	46937	46526	46605	50790	50830	50937	50984	51051	50913	50999	51044	50976	50947	51022	50991	51012	50970	51002	51031	47941	47717	47932	48042	48164	48006	34375	37216	34351
529	79857	47481	47384	47441	47430	47406	47402	47330	47328	47368	47338	47303	47369	47336	47321	47307	47323	47210	47206	47233	38630	38598	38602	38613	39068	39223	39053	38622	38604	38625	39236	38595	39271	39286	39132	39301	39315	38630	38598	38602	38613	39068	39223	39053	38622	38604	38625	39236	38595	47000	46999	48470	48438	48434	48468	48465	48512	48476	47587	47620	47627	47609	47606	47607	47588	47624	47010	46954	47008	46950	47022	46543	46539	46960	46948	46973	47000	47010	46954	46966	47008	46950	47022	46938	46999	46543	46539	46960	46525	46948	46614	50980	50997	50944	50953	51029	47840	47949	47726	47756	47975
530	80210	47410	47439	47436	47420	47417	47309	47293	47351	47278	47373	47202	39067	38626	39060	38625	39239	38604	39071	38606	39247	39223	38623	38624	39245	39068	39232	38609	39222	38621	39249	39298	39368	39133	39172	39375	39297	39317	39150	39344	39356	39346	39067	38626	39060	38625	39239	38604	39071	38606	39247	39223	38623	38624	39245	39068	39232	38609	39222	38621	39249	46563	46986	46990	46992	47005	47006	46566	48502	48420	48439	48415	48422	48500	47617	47611	47597	47607	47588	47609	47614	47599	47023	47022	46946	47019	46947	46528	47023	46563	46986	46990	46992	47022	46946	46527	46944	47019	46973	47005	47006
531	80216	47477	47485	47404	47377	47467	47281	47371	47337	47280	47279	47223	38616	39250	39230	39227	38596	39058	38610	39221	39055	38609	39054	39065	39240	38608	38613	39134	39258	39121	39160	39400	39335	39130	39354	39147	38616	39250	39230	39227	38596	39058	38610	39221	39055	38609	39054	39065	39240	38608	38613	46988	46993	46998	47001	47006	46564	46999	48478	48511	48509	48477	48427	48418	47600	47599	47635	47614	47594	46550	47022	47025	46952	47021	46988	46968	46993	46970	46550	46998	47001	47022	47025	47006	46952	47021	46966	46526	46564	46999	50787	50994	50969	50970	51052	51047	50974	51012	51033	51023	51017
532	81081	46632	46541	46623	46648	46646	46559	46656	46537	46555	46579	46637	46653	46639	46594	46514	34290	34306	34317	34344	34331	34321	34333	34327	49280	49384	49354	49319	49316	49388	49383	49320	49335	49317	49282	49358	49375	49396	52151	49367	49374	49283	49341	49303	52143	49318	49376	34344	34290	34331	34321	34333	34306	34327	34317	50807	50832	50820	46605	50803	50794	50802	50821	50846	50947	50951	50991	51010	51025	50953	50950	50985	51004	50912	50791	50820	50828	50790	50754	51024	50834	50750	46605	50805	50795	50799	50800	50975	51029	50912	50988	50951	50803	50814	46609	50844	50834	51031	50947	50972	51032
533	83194	47482	47388	47475	47300	47355	47294	47302	47293	47314	47393	47478	47439	47487	47426	47469	33775	33700	33715	33734	39600	39631	47229	47192	47202	47185	55639	55641	55648	55644	55651	55647	55635	55629	55625	55659	39159	39169	39264	39307	39158	39132	39115	39139	39750	39722	34057	34049	49737	49728	49722	49787	49784	32142	32140	48499	48470	48451	34636	34647	34594	48177	48257	48234	48244	50708	50699	40733	40738	47071	47044	47050	47082	47046	49823	49879	50748	50834	51011	50986	50910	50973	34425	34445	34418	34581	34569	34566	34568	34560	34584	34561	34668	34718	51098	51064	51322	51323	51346	51306	34835
534	83199	47429	47444	47476	47425	47374	47356	47373	47324	33700	33708	39599	39433	47201	47219	47222	47205	47213	38600	38609	39221	39234	39061	39250	39065	38611	38612	39060	38597	38599	38624	39243	38626	38622	39066	39069	38625	38632	39054	39059	39222	39068	55661	55625	39323	39192	38600	38609	39221	39234	39061	39250	39065	38611	38612	39060	38597	38599	38624	39243	38626	38622	39066	39069	38625	38632	39054	39059	39222	39068	39750	39650	34038	34028	34045	34065	34076	43632	43632	32130	32135	32138	32146	48419	48473	48428	48494	48438	48437	48459	48520	48451	48479	48423	48235	48283	48182	34608	34629	34634	34642
535	83200	47479	47403	47391	47406	47469	47416	47285	47367	47316	47300	47287	47292	47363	33702	33710	39615	39425	39547	39221	39064	38608	39052	55636	55638	55623	55652	55660	55639	55637	55645	55647	55643	39221	39064	38608	39052	34069	34049	39713	39699	39760	39650	32141	32140	32125	32133	32119	32135	32124	32120	48175	48193	48170	48295	34591	34588	34589	50757	50725	50719	50736	50718	50678	50687	50708	49806	49890	49824	49881	49893	50820	50834	50802	50751	34475	34479	51032	51016	50946	51049	51034	50916	34558	34576	34587	34562	34569	34724	34661	34708	34725	34735	34664	51410	51377	51191	51116	34800	34804	34764
536	83201	47436	47419	47293	47314	47351	47371	47378	47469	47480	47486	47412	47411	47487	38051	38048	46519	46516	46671	46675	33742	33697	39538	39556	39616	47197	47177	38602	38605	55628	55651	39116	39286	38602	38605	55637	55647	55635	55630	55622	55643	55644	55629	39764	39663	39773	39790	39734	39780	34106	34067	43647	43770	43629	43565	43719	43684	43681	43750	43647	43770	43629	43565	43719	43684	43681	43750	49738	49713	49730	49711	49737	49785	32120	32144	48509	48428	48472	47592	47588	47594	47614	47626	47602	48228	48230	48196	48297	48183	34592	34613	34629	34593	40718	40725	40727	54546	50691	50759	50728	43647
537	83204	47420	47472	47462	47436	47416	47431	47300	47286	47296	47389	38052	47406	47419	47461	47383	47391	47467	47440	47384	47408	47423	46676	46519	46659	46684	46656	46558	46554	38043	38055	38045	38061	38050	38062	33759	33773	33757	33695	33734	39561	39571	39403	39449	39421	39587	39224	47175	47174	39224	39322	39376	39302	39269	55639	55661	55651	55631	55626	55635	55634	39695	39716	34075	34028	34072	34029	34018	34035	34090	34022	49732	32132	32147	48446	48504	48438	48445	48414	48494	48516	48416	48432	48449	48474	48412	44434	44426	44466	44470	44448	44474	47630	48171	48240	48288	34599	34612	34644	34592	34616
538	83205	47444	47392	47429	47325	47278	47309	47342	47461	47406	47421	47393	47412	47407	47403	39495	39564	33690	33702	39224	47200	47188	47184	38621	39234	38596	39251	39152	39376	39147	39282	39320	39380	39132	39291	39224	55648	55626	55655	55640	55650	38621	39234	38596	39251	39654	39791	34096	34060	49730	49784	32147	32127	48416	48495	48439	48478	44427	44436	44469	44431	44449	48234	48179	48171	34634	34620	34607	34601	34623	48192	48279	48173	48172	50690	50705	50741	50714	50768	50757	50685	50762	50689	44427	44436	44469	44431	44449	44515	44488	44490	44525	44531	57813	57837	57831	57818	57827	57822	57817	57842
539	83208	46643	39470	39476	39596	39404	39605	39595	38628	39619	39581	39504	33761	33710	33694	33706	47193	47227	47222	39255	39122	39137	38628	39136	39189	39166	39374	39342	55634	55625	39792	39778	39791	39646	34024	34096	34082	34054	34088	43668	43632	43668	43632	32125	32120	32129	32134	34300	44454	44478	44446	44470	44443	34633	48181	34626	34645	50686	50767	43668	43632	44454	44478	44446	44470	44443	48090	48096	47977	48089	48707	48678	40745	34300	50798	50748	50795	51054	51001	51000	34416	34539	34468	34480	34444	34544	34501	34477	34573	34577	34563	34561	34731	34710	34726	34704	34662	34703	34715	51353	51447
540	83246	47330	47296	47348	47341	47280	47367	47278	47423	47445	47434	47425	47471	47386	47388	47409	38068	38055	38051	38069	38065	38052	38042	47487	47429	47383	47410	47376	47432	39565	39517	39516	39484	39549	47184	47197	47178	47229	47177	33719	33762	33777	33704	33753	33761	33764	39136	39394	39291	39299	39283	39286	39280	55626	55622	55623	55644	55641	55638	55655	34055	34027	34024	34019	34047	39779	39755	39647	39691	39665	48438	48501	48513	48427	48494	47556	47569	47559	47548	47537	47596	47627	47598	47591	47609	47616	47614	47601	48277	48286	48177	48275	48287	40704	40716	40701	40706	40719	40710	57819	57843
541	83290	38058	47431	47412	47441	38068	47426	47482	47486	47383	47357	47363	47346	47340	47285	39584	39441	39445	39464	39591	47208	47216	47207	47205	47185	33718	33690	33738	33745	33714	55649	55635	55657	55637	55631	55648	39370	39141	39276	39296	39262	34087	34024	34106	34079	34051	39685	39698	39778	39719	39690	48430	48461	48498	48499	48470	48415	47538	47563	47545	47550	47556	48169	48187	34640	34636	34633	34618	34625	48841	48882	48748	48787	48913	48744	48886	48838	48755	48912	48908	48915	48743	50842	50750	46602	50816	50794	50938	51044	50954	51000	51043	50914	34541	34457	34517	34503	34502	50956	50967	50910
542	83553	38044	38048	38051	38066	47413	47380	47377	47431	47360	47329	47313	47347	47356	39551	39511	39575	39545	39532	39622	39264	39157	39338	39373	39169	39292	55642	55630	55638	55653	55625	55659	55652	55637	55645	55635	39130	55628	55640	55650	55658	55632	55636	55657	55654	55623	55644	55643	34090	34104	34063	34085	34029	39681	39659	39790	39700	39775	48458	48448	48426	48510	48446	48475	48441	47553	47568	47551	47544	47564	48184	48291	34635	34596	34593	34616	34633	34628	34598	34618	34646	48866	48755	48884	48874	48912	48756	48889	48861	48918	48751	48872	48775	48832	49821	49903	49825	49814	49884	49897	49804
543	83636	38051	38042	38063	38058	38065	38050	38048	47482	47436	47377	47475	47391	47484	47420	47477	47439	47474	47411	47428	55647	55639	55650	55652	55641	55635	55638	55648	55658	55637	39286	39305	39336	39374	39311	39148	39265	39298	39127	55653	55640	39255	39130	39137	39274	39279	39289	39376	39172	34097	34027	34081	34103	34037	39754	39751	39791	39762	39711	48516	48517	48438	48417	48453	48411	47550	47540	47548	47549	47552	47620	47590	47586	47616	47617	48169	48182	48242	48276	48197	34612	34643	34600	34635	34638	34621	57835	48772	48776	48918	48764	48920	48762	48911	48853	50843	50830	50816	50844	50806	51001
544	83640	38044	55651	55628	55627	55656	55626	55654	55629	55650	39166	39359	39197	39145	39192	55635	34078	34079	34095	34024	34044	39703	39792	39717	39698	39718	48440	48441	48498	48476	48457	47550	47570	47564	47563	47565	47561	47548	47538	47598	47539	47560	47542	47544	47556	47553	47551	47632	47634	47627	47606	47571	48298	48174	48169	48176	34597	34637	34590	34642	34622	48859	48834	48902	48760	48881	50830	50756	50791	50840	50826	50820	50992	51031	50979	51011	51055	50994	50912	34442	34475	34531	34449	34510	34484	34538	34421	34718	34678	34650	34651	34668	51411	51321	51303	51373	51315	51335	47747	47723	47748
